Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
11173.0,2483.0,118.0,14.0,90.0,-26.0,1182.0,243.0,227.0,111.0,1528.0,3.0,4.0,3.0
11174.0,2464.0,62.0,11.0,120.0,7.0,1041.0,230.0,216.0,118.0,1359.0,3.0,2.0,6.0
11175.0,2448.0,39.0,13.0,150.0,13.0,955.0,220.0,211.0,123.0,1249.0,3.0,2.0,6.0
11176.0,2441.0,40.0,16.0,150.0,9.0,934.0,220.0,203.0,113.0,1222.0,3.0,2.0,6.0
11177.0,2458.0,73.0,26.0,60.0,17.0,1777.0,239.0,180.0,55.0,366.0,3.0,10.0,3.0
11178.0,2407.0,214.0,14.0,30.0,-11.0,1702.0,206.0,253.0,180.0,319.0,3.0,16.0,6.0
11179.0,2517.0,219.0,30.0,170.0,104.0,1651.0,173.0,252.0,200.0,524.0,3.0,4.0,3.0
11180.0,2592.0,196.0,26.0,324.0,191.0,1544.0,204.0,251.0,166.0,808.0,3.0,4.0,3.0
11181.0,2448.0,53.0,10.0,180.0,13.0,957.0,226.0,218.0,126.0,1234.0,3.0,2.0,6.0
11182.0,2449.0,354.0,11.0,180.0,21.0,900.0,202.0,221.0,157.0,1154.0,3.0,2.0,6.0
11183.0,2459.0,323.0,22.0,0.0,0.0,1736.0,160.0,212.0,189.0,339.0,3.0,10.0,3.0
11184.0,2463.0,26.0,23.0,60.0,22.0,1727.0,203.0,185.0,109.0,300.0,3.0,10.0,3.0
11185.0,2537.0,222.0,31.0,228.0,117.0,1579.0,166.0,250.0,204.0,674.0,3.0,4.0,3.0
11186.0,2545.0,188.0,28.0,228.0,141.0,1530.0,210.0,247.0,153.0,741.0,3.0,4.0,3.0
11187.0,2567.0,202.0,28.0,319.0,158.0,1465.0,195.0,251.0,174.0,882.0,3.0,4.0,3.0
11188.0,2551.0,123.0,33.0,242.0,1.0,1368.0,253.0,196.0,43.0,1172.0,3.0,4.0,3.0
11189.0,2513.0,182.0,20.0,180.0,-36.0,1328.0,222.0,248.0,150.0,1377.0,3.0,4.0,3.0
11190.0,2529.0,187.0,28.0,201.0,128.0,1503.0,210.0,246.0,151.0,752.0,3.0,4.0,3.0
11191.0,2502.0,150.0,25.0,228.0,-47.0,1318.0,243.0,230.0,101.0,1266.0,3.0,4.0,3.0
11192.0,2451.0,359.0,22.0,120.0,26.0,1618.0,182.0,194.0,146.0,331.0,3.0,10.0,3.0
11193.0,2486.0,207.0,32.0,124.0,66.0,1509.0,182.0,249.0,182.0,659.0,3.0,4.0,3.0
11194.0,2523.0,201.0,28.0,234.0,114.0,1436.0,195.0,251.0,174.0,847.0,3.0,4.0,3.0
11195.0,2482.0,183.0,23.0,242.0,-67.0,1277.0,219.0,248.0,149.0,1332.0,3.0,4.0,3.0
11196.0,2436.0,175.0,17.0,242.0,-81.0,1188.0,227.0,247.0,145.0,1476.0,3.0,2.0,3.0
11197.0,2457.0,69.0,20.0,153.0,34.0,1565.0,237.0,198.0,84.0,390.0,3.0,10.0,3.0
11198.0,2496.0,186.0,26.0,170.0,87.0,1436.0,214.0,248.0,152.0,805.0,3.0,4.0,3.0
11199.0,2503.0,204.0,27.0,192.0,94.0,1422.0,193.0,252.0,178.0,832.0,3.0,4.0,3.0
11200.0,2471.0,166.0,26.0,277.0,-78.0,1253.0,231.0,238.0,121.0,1310.0,3.0,4.0,3.0
11201.0,2439.0,141.0,22.0,270.0,-103.0,1230.0,246.0,228.0,100.0,1570.0,3.0,4.0,3.0
11202.0,2446.0,200.0,19.0,360.0,105.0,726.0,209.0,253.0,171.0,1087.0,3.0,2.0,3.0
11203.0,2406.0,180.0,6.0,30.0,-2.0,1507.0,223.0,244.0,156.0,531.0,3.0,10.0,3.0
11204.0,2501.0,204.0,28.0,212.0,92.0,1369.0,192.0,251.0,178.0,899.0,3.0,4.0,3.0
11205.0,2421.0,145.0,20.0,268.0,51.0,1200.0,243.0,232.0,109.0,1557.0,3.0,4.0,3.0
11206.0,2423.0,245.0,11.0,331.0,-77.0,1082.0,198.0,249.0,188.0,1399.0,3.0,2.0,3.0
11207.0,2434.0,197.0,16.0,330.0,93.0,752.0,214.0,252.0,167.0,1129.0,3.0,2.0,3.0
11208.0,2438.0,190.0,20.0,323.0,97.0,693.0,216.0,251.0,160.0,1084.0,3.0,2.0,3.0
11209.0,2530.0,28.0,22.0,124.0,37.0,1544.0,206.0,188.0,110.0,446.0,3.0,10.0,3.0
11210.0,2456.0,219.0,35.0,85.0,47.0,1397.0,160.0,247.0,202.0,782.0,3.0,4.0,3.0
11211.0,2516.0,180.0,34.0,256.0,112.0,1262.0,211.0,237.0,132.0,1103.0,3.0,4.0,3.0
11212.0,2445.0,158.0,21.0,283.0,73.0,1194.0,238.0,238.0,120.0,1328.0,3.0,4.0,3.0
11213.0,2541.0,27.0,24.0,134.0,67.0,1515.0,201.0,180.0,105.0,474.0,3.0,10.0,3.0
11214.0,2413.0,267.0,15.0,324.0,46.0,1110.0,179.0,245.0,204.0,1456.0,3.0,2.0,3.0
11215.0,2419.0,182.0,17.0,270.0,78.0,720.0,223.0,249.0,152.0,1146.0,3.0,2.0,3.0
11216.0,2527.0,21.0,29.0,256.0,57.0,1471.0,187.0,165.0,101.0,481.0,3.0,10.0,3.0
11217.0,2480.0,174.0,27.0,212.0,76.0,1187.0,223.0,241.0,132.0,1182.0,3.0,4.0,3.0
11218.0,2418.0,137.0,15.0,268.0,77.0,871.0,242.0,233.0,116.0,1279.0,3.0,2.0,3.0
11219.0,2561.0,23.0,26.0,182.0,72.0,1451.0,195.0,175.0,105.0,524.0,3.0,10.0,3.0
11220.0,2412.0,50.0,17.0,124.0,6.0,1388.0,226.0,200.0,102.0,624.0,3.0,10.0,3.0
11221.0,2401.0,234.0,20.0,0.0,0.0,1328.0,182.0,253.0,204.0,787.0,3.0,16.0,6.0
11222.0,2444.0,205.0,26.0,108.0,38.0,1261.0,194.0,252.0,179.0,957.0,3.0,4.0,3.0
11223.0,2461.0,177.0,28.0,153.0,56.0,1198.0,221.0,242.0,135.0,1087.0,3.0,4.0,3.0
11224.0,2414.0,147.0,17.0,192.0,42.0,1100.0,240.0,236.0,119.0,1387.0,3.0,4.0,3.0
11225.0,2579.0,353.0,22.0,85.0,34.0,1442.0,178.0,197.0,154.0,591.0,3.0,10.0,3.0
11226.0,2510.0,49.0,32.0,297.0,102.0,1388.0,215.0,155.0,52.0,553.0,3.0,10.0,3.0
11227.0,2388.0,183.0,5.0,42.0,-12.0,1310.0,221.0,243.0,157.0,785.0,3.0,10.0,3.0
11228.0,2420.0,2.0,21.0,150.0,22.0,1291.0,185.0,194.0,141.0,750.0,3.0,10.0,3.0
11229.0,2420.0,178.0,23.0,60.0,15.0,1127.0,223.0,246.0,142.0,1107.0,3.0,4.0,3.0
11230.0,2420.0,194.0,23.0,90.0,22.0,1082.0,209.0,251.0,165.0,1209.0,3.0,4.0,3.0
11231.0,2588.0,26.0,16.0,309.0,83.0,1323.0,211.0,203.0,124.0,631.0,3.0,11.0,3.0
11232.0,2514.0,47.0,34.0,300.0,107.0,1291.0,209.0,146.0,46.0,664.0,3.0,10.0,3.0
11233.0,2438.0,62.0,28.0,216.0,34.0,1269.0,231.0,170.0,53.0,726.0,3.0,4.0,3.0
11234.0,2412.0,35.0,18.0,67.0,11.0,1205.0,215.0,198.0,113.0,891.0,3.0,10.0,6.0
11235.0,2589.0,33.0,18.0,376.0,100.0,1283.0,214.0,198.0,114.0,661.0,3.0,11.0,3.0
11236.0,2446.0,61.0,30.0,242.0,48.0,1239.0,228.0,165.0,49.0,752.0,3.0,4.0,3.0
11237.0,2421.0,44.0,23.0,85.0,20.0,1177.0,218.0,182.0,87.0,912.0,3.0,10.0,6.0
11238.0,2407.0,27.0,6.0,30.0,3.0,1128.0,217.0,226.0,145.0,1045.0,3.0,10.0,6.0
11239.0,2404.0,194.0,15.0,42.0,9.0,1015.0,216.0,251.0,165.0,1266.0,3.0,4.0,3.0
11240.0,2488.0,71.0,34.0,300.0,84.0,1218.0,235.0,156.0,24.0,752.0,3.0,4.0,3.0
11241.0,2441.0,36.0,28.0,127.0,40.0,1158.0,205.0,166.0,80.0,914.0,3.0,10.0,6.0
11242.0,2395.0,211.0,1.0,0.0,0.0,997.0,218.0,240.0,159.0,1256.0,3.0,16.0,6.0
11243.0,2464.0,40.0,31.0,170.0,63.0,1138.0,206.0,158.0,68.0,918.0,3.0,4.0,6.0
11244.0,2432.0,35.0,32.0,124.0,28.0,1110.0,198.0,152.0,68.0,977.0,3.0,10.0,6.0
11245.0,2612.0,40.0,17.0,417.0,92.0,1194.0,219.0,200.0,111.0,751.0,3.0,11.0,3.0
11246.0,2454.0,23.0,32.0,120.0,48.0,1055.0,185.0,156.0,90.0,1061.0,3.0,10.0,6.0
11247.0,2410.0,28.0,18.0,42.0,10.0,953.0,210.0,199.0,119.0,1266.0,3.0,10.0,6.0
11248.0,2402.0,33.0,10.0,30.0,2.0,930.0,218.0,218.0,135.0,1315.0,3.0,10.0,6.0
11249.0,2493.0,326.0,29.0,335.0,90.0,1116.0,135.0,193.0,189.0,872.0,3.0,10.0,3.0
11250.0,2646.0,52.0,12.0,342.0,72.0,1150.0,226.0,215.0,121.0,815.0,3.0,11.0,3.0
11251.0,2521.0,45.0,36.0,258.0,120.0,1064.0,203.0,138.0,42.0,973.0,3.0,4.0,6.0
11252.0,2498.0,33.0,32.0,228.0,94.0,1044.0,197.0,154.0,73.0,1008.0,3.0,10.0,6.0
11253.0,2469.0,18.0,25.0,150.0,69.0,977.0,193.0,180.0,115.0,1167.0,3.0,10.0,6.0
11254.0,2554.0,337.0,25.0,319.0,153.0,1050.0,158.0,198.0,174.0,967.0,3.0,10.0,3.0
11255.0,2503.0,35.0,32.0,242.0,99.0,1006.0,198.0,153.0,69.0,1050.0,3.0,10.0,6.0
11256.0,2470.0,35.0,21.0,153.0,70.0,927.0,213.0,190.0,105.0,1231.0,3.0,10.0,6.0
11257.0,2444.0,49.0,22.0,124.0,2.0,886.0,223.0,188.0,89.0,1298.0,3.0,10.0,6.0
11258.0,2587.0,93.0,24.0,534.0,189.0,1057.0,249.0,195.0,61.0,883.0,3.0,4.0,3.0
11259.0,2491.0,29.0,23.0,180.0,-82.0,918.0,205.0,182.0,103.0,1209.0,3.0,10.0,6.0
11260.0,2521.0,37.0,30.0,216.0,-78.0,940.0,204.0,159.0,72.0,1116.0,3.0,10.0,6.0
11261.0,2645.0,79.0,8.0,446.0,51.0,1027.0,231.0,226.0,128.0,932.0,3.0,11.0,3.0
11262.0,2560.0,309.0,27.0,390.0,-39.0,964.0,137.0,211.0,209.0,1020.0,3.0,4.0,3.0
11263.0,2583.0,320.0,15.0,335.0,-16.0,960.0,180.0,225.0,184.0,1047.0,3.0,4.0,3.0
11264.0,2558.0,41.0,29.0,234.0,-41.0,930.0,210.0,165.0,74.0,1107.0,3.0,10.0,6.0
11265.0,2433.0,33.0,22.0,0.0,0.0,752.0,210.0,186.0,103.0,1448.0,3.0,10.0,6.0
11266.0,2664.0,64.0,7.0,361.0,43.0,1026.0,227.0,226.0,133.0,983.0,3.0,11.0,3.0
11267.0,2646.0,81.0,8.0,467.0,39.0,997.0,231.0,226.0,128.0,962.0,3.0,11.0,3.0
11268.0,2642.0,86.0,8.0,488.0,48.0,994.0,232.0,227.0,129.0,960.0,3.0,11.0,3.0
11269.0,2638.0,89.0,9.0,509.0,42.0,992.0,234.0,225.0,122.0,960.0,3.0,11.0,3.0
11270.0,2577.0,36.0,20.0,242.0,-22.0,914.0,214.0,191.0,105.0,1116.0,3.0,10.0,3.0
11271.0,2569.0,39.0,26.0,216.0,-30.0,902.0,211.0,175.0,86.0,1132.0,3.0,10.0,3.0
11272.0,2545.0,20.0,32.0,108.0,-28.0,845.0,180.0,155.0,95.0,1237.0,3.0,10.0,6.0
11273.0,2446.0,23.0,25.0,30.0,4.0,725.0,196.0,176.0,106.0,1468.0,3.0,10.0,6.0
11274.0,2675.0,62.0,10.0,323.0,32.0,1015.0,229.0,218.0,121.0,1026.0,3.0,11.0,3.0
11275.0,2575.0,331.0,30.0,108.0,-24.0,836.0,137.0,188.0,182.0,1224.0,3.0,10.0,6.0
11276.0,2556.0,27.0,30.0,67.0,-17.0,808.0,192.0,159.0,86.0,1279.0,3.0,10.0,6.0
11277.0,2455.0,5.0,25.0,85.0,22.0,674.0,179.0,183.0,134.0,1489.0,3.0,10.0,6.0
11278.0,2626.0,79.0,15.0,594.0,30.0,924.0,239.0,211.0,99.0,1022.0,3.0,11.0,3.0
11279.0,2566.0,43.0,15.0,514.0,-33.0,900.0,221.0,205.0,115.0,1055.0,3.0,4.0,3.0
11280.0,2539.0,40.0,29.0,30.0,-26.0,760.0,208.0,163.0,73.0,1360.0,3.0,10.0,6.0
11281.0,2519.0,43.0,30.0,0.0,0.0,741.0,210.0,160.0,65.0,1401.0,3.0,10.0,6.0
11282.0,2467.0,5.0,24.0,127.0,34.0,636.0,182.0,187.0,135.0,1465.0,3.0,10.0,6.0
11283.0,2598.0,57.0,18.0,601.0,-1.0,875.0,229.0,199.0,96.0,1065.0,3.0,11.0,3.0
11284.0,2552.0,47.0,26.0,0.0,0.0,730.0,219.0,175.0,76.0,1383.0,3.0,10.0,6.0
11285.0,2676.0,43.0,11.0,417.0,30.0,911.0,222.0,216.0,127.0,1100.0,3.0,11.0,3.0
11286.0,2585.0,315.0,22.0,90.0,-14.0,759.0,156.0,216.0,198.0,1282.0,3.0,10.0,6.0
11287.0,2580.0,59.0,21.0,0.0,0.0,713.0,231.0,191.0,84.0,1368.0,3.0,10.0,6.0
11288.0,2518.0,43.0,27.0,60.0,0.0,659.0,213.0,169.0,75.0,1383.0,3.0,10.0,6.0
11289.0,2502.0,17.0,24.0,85.0,7.0,631.0,193.0,183.0,118.0,1388.0,3.0,10.0,6.0
11290.0,2611.0,17.0,10.0,182.0,11.0,765.0,212.0,219.0,144.0,1262.0,3.0,10.0,3.0
11291.0,2521.0,30.0,26.0,95.0,2.0,618.0,202.0,174.0,95.0,1355.0,3.0,10.0,6.0
11292.0,2572.0,54.0,20.0,85.0,-7.0,641.0,227.0,192.0,89.0,1320.0,3.0,10.0,6.0
11293.0,2565.0,49.0,20.0,90.0,-8.0,636.0,224.0,193.0,95.0,1320.0,3.0,10.0,6.0
11294.0,2691.0,97.0,11.0,404.0,28.0,859.0,238.0,224.0,116.0,1208.0,3.0,11.0,3.0
11295.0,2570.0,106.0,28.0,518.0,-29.0,750.0,254.0,194.0,49.0,1201.0,3.0,4.0,3.0
11296.0,2585.0,229.0,28.0,342.0,-14.0,722.0,167.0,252.0,210.0,1254.0,3.0,4.0,3.0
11297.0,2623.0,49.0,14.0,95.0,23.0,655.0,225.0,209.0,115.0,1302.0,3.0,10.0,6.0
11298.0,2589.0,48.0,23.0,95.0,-10.0,618.0,222.0,184.0,85.0,1291.0,3.0,10.0,6.0
11299.0,2558.0,32.0,21.0,124.0,-7.0,600.0,210.0,188.0,106.0,1291.0,3.0,10.0,6.0
11300.0,2660.0,51.0,12.0,633.0,23.0,755.0,226.0,214.0,120.0,1200.0,3.0,11.0,3.0
11301.0,2628.0,86.0,18.0,700.0,28.0,742.0,244.0,207.0,86.0,1203.0,3.0,11.0,3.0
11302.0,2628.0,42.0,12.0,124.0,28.0,626.0,222.0,213.0,124.0,1273.0,3.0,10.0,6.0
11303.0,2658.0,108.0,12.0,674.0,21.0,722.0,241.0,225.0,112.0,1230.0,3.0,11.0,3.0
11304.0,2575.0,112.0,27.0,560.0,-24.0,691.0,254.0,199.0,54.0,1253.0,3.0,4.0,3.0
11305.0,2627.0,335.0,7.0,175.0,27.0,618.0,205.0,231.0,165.0,1253.0,3.0,4.0,6.0
11306.0,2555.0,56.0,20.0,216.0,3.0,499.0,229.0,194.0,90.0,1239.0,3.0,4.0,6.0
11307.0,2634.0,292.0,10.0,190.0,34.0,579.0,191.0,238.0,187.0,1218.0,3.0,4.0,3.0
11308.0,2634.0,27.0,13.0,180.0,34.0,560.0,214.0,212.0,131.0,1209.0,3.0,10.0,6.0
11309.0,2629.0,124.0,21.0,671.0,221.0,660.0,250.0,220.0,88.0,1291.0,3.0,4.0,3.0
11310.0,2560.0,221.0,32.0,342.0,-39.0,600.0,166.0,250.0,203.0,1243.0,3.0,4.0,3.0
11311.0,2634.0,138.0,12.0,210.0,34.0,513.0,238.0,236.0,127.0,1173.0,3.0,10.0,6.0
11312.0,2630.0,122.0,13.0,212.0,30.0,503.0,242.0,229.0,115.0,1172.0,3.0,10.0,6.0
11313.0,2529.0,137.0,30.0,323.0,-36.0,391.0,249.0,214.0,70.0,1159.0,3.0,4.0,3.0
11314.0,2518.0,141.0,28.0,335.0,-33.0,376.0,247.0,220.0,81.0,1165.0,3.0,4.0,3.0
11315.0,2594.0,259.0,35.0,324.0,-5.0,540.0,118.0,235.0,241.0,1158.0,3.0,4.0,3.0
11316.0,2603.0,170.0,33.0,270.0,3.0,474.0,223.0,232.0,114.0,1120.0,3.0,4.0,3.0
11317.0,2573.0,146.0,28.0,301.0,-26.0,421.0,245.0,223.0,87.0,1112.0,3.0,4.0,3.0
11318.0,2550.0,138.0,31.0,313.0,-49.0,418.0,248.0,211.0,66.0,1116.0,3.0,4.0,3.0
11319.0,2595.0,162.0,34.0,582.0,187.0,570.0,230.0,225.0,96.0,1381.0,3.0,4.0,3.0
11320.0,2495.0,139.0,26.0,331.0,120.0,324.0,248.0,222.0,86.0,1106.0,3.0,4.0,3.0
11321.0,2543.0,265.0,36.0,408.0,-56.0,480.0,107.0,228.0,245.0,1120.0,3.0,4.0,3.0
11322.0,2603.0,150.0,23.0,351.0,3.0,470.0,242.0,232.0,107.0,1084.0,3.0,4.0,3.0
11323.0,2683.0,49.0,19.0,598.0,275.0,577.0,224.0,195.0,97.0,1455.0,3.0,4.0,3.0
11324.0,2507.0,131.0,26.0,510.0,99.0,480.0,251.0,215.0,75.0,1215.0,3.0,2.0,3.0
11325.0,2521.0,257.0,28.0,450.0,-78.0,450.0,143.0,243.0,230.0,1103.0,3.0,4.0,3.0
11326.0,2572.0,153.0,34.0,365.0,-27.0,417.0,238.0,217.0,78.0,1041.0,3.0,4.0,3.0
11327.0,2492.0,144.0,27.0,285.0,113.0,313.0,246.0,223.0,87.0,1036.0,3.0,4.0,3.0
11328.0,2639.0,103.0,36.0,541.0,231.0,513.0,252.0,171.0,13.0,1443.0,3.0,4.0,3.0
11329.0,2541.0,159.0,21.0,503.0,133.0,481.0,237.0,239.0,121.0,1338.0,3.0,4.0,3.0
11330.0,2536.0,166.0,25.0,488.0,128.0,480.0,231.0,239.0,124.0,1298.0,3.0,4.0,3.0
11331.0,2548.0,93.0,26.0,454.0,140.0,424.0,250.0,190.0,51.0,1315.0,3.0,4.0,3.0
11332.0,2472.0,150.0,29.0,210.0,86.0,240.0,242.0,225.0,91.0,938.0,3.0,4.0,3.0
11333.0,2436.0,158.0,20.0,175.0,61.0,170.0,237.0,239.0,122.0,977.0,3.0,2.0,3.0
11334.0,2660.0,141.0,27.0,497.0,251.0,474.0,247.0,221.0,84.0,1476.0,3.0,4.0,3.0
11335.0,2462.0,155.0,21.0,390.0,54.0,360.0,239.0,237.0,117.0,1116.0,3.0,2.0,3.0
11336.0,2457.0,222.0,19.0,390.0,49.0,342.0,192.0,254.0,193.0,1034.0,3.0,2.0,3.0
11337.0,2479.0,224.0,31.0,390.0,71.0,330.0,163.0,250.0,208.0,993.0,3.0,4.0,3.0
11338.0,2477.0,133.0,23.0,361.0,69.0,351.0,249.0,222.0,87.0,1168.0,3.0,2.0,3.0
11339.0,2454.0,175.0,29.0,175.0,68.0,190.0,221.0,240.0,130.0,871.0,3.0,4.0,3.0
11340.0,2411.0,168.0,24.0,120.0,36.0,127.0,230.0,241.0,129.0,920.0,3.0,2.0,3.0
11341.0,2696.0,4.0,13.0,30.0,10.0,2800.0,202.0,214.0,148.0,6524.0,1.0,29.0,1.0
11342.0,2772.0,331.0,12.0,95.0,23.0,3510.0,190.0,224.0,173.0,5792.0,1.0,29.0,1.0
11343.0,2563.0,160.0,16.0,30.0,6.0,1380.0,235.0,242.0,133.0,6723.0,1.0,16.0,2.0
11344.0,2588.0,247.0,4.0,212.0,-8.0,300.0,212.0,242.0,168.0,6186.0,1.0,29.0,5.0
11345.0,2594.0,320.0,4.0,153.0,-2.0,301.0,210.0,236.0,164.0,6132.0,1.0,29.0,5.0
11346.0,2606.0,102.0,8.0,212.0,5.0,612.0,234.0,230.0,128.0,6189.0,1.0,29.0,5.0
11347.0,2494.0,153.0,4.0,0.0,0.0,725.0,225.0,240.0,150.0,5633.0,1.0,16.0,5.0
11348.0,2745.0,120.0,20.0,150.0,69.0,3247.0,249.0,219.0,90.0,6061.0,1.0,30.0,5.0
11349.0,2788.0,107.0,13.0,242.0,92.0,3398.0,241.0,224.0,110.0,5912.0,1.0,30.0,5.0
11350.0,2511.0,18.0,1.0,150.0,18.0,726.0,218.0,236.0,156.0,5514.0,1.0,18.0,5.0
11351.0,2482.0,105.0,8.0,30.0,-9.0,815.0,234.0,230.0,128.0,5450.0,1.0,18.0,5.0
11352.0,2725.0,79.0,10.0,95.0,4.0,2270.0,234.0,222.0,119.0,6993.0,1.0,12.0,1.0
11353.0,2507.0,131.0,5.0,153.0,14.0,745.0,228.0,237.0,143.0,5485.0,1.0,18.0,5.0
11354.0,2492.0,76.0,4.0,0.0,0.0,842.0,225.0,232.0,143.0,5428.0,1.0,18.0,5.0
11355.0,2857.0,172.0,15.0,60.0,7.0,4873.0,229.0,246.0,145.0,4448.0,1.0,30.0,2.0
11356.0,2532.0,26.0,7.0,210.0,-1.0,649.0,217.0,225.0,144.0,5493.0,1.0,18.0,5.0
11357.0,2498.0,48.0,7.0,85.0,7.0,876.0,223.0,225.0,137.0,5394.0,1.0,18.0,5.0
11358.0,2497.0,45.0,8.0,67.0,6.0,900.0,222.0,223.0,136.0,5386.0,1.0,18.0,5.0
11359.0,2489.0,51.0,6.0,60.0,-1.0,840.0,223.0,227.0,139.0,5370.0,1.0,18.0,5.0
11360.0,2486.0,73.0,6.0,60.0,-4.0,810.0,228.0,228.0,134.0,5363.0,1.0,18.0,5.0
11361.0,2762.0,126.0,18.0,150.0,63.0,3383.0,247.0,225.0,99.0,5948.0,1.0,30.0,5.0
11362.0,2686.0,74.0,7.0,108.0,28.0,1754.0,229.0,227.0,132.0,6578.0,1.0,12.0,2.0
11363.0,2732.0,117.0,35.0,67.0,33.0,3364.0,254.0,186.0,28.0,5983.0,1.0,30.0,5.0
11364.0,2778.0,18.0,11.0,228.0,92.0,3013.0,211.0,217.0,142.0,6344.0,1.0,29.0,1.0
11365.0,2504.0,79.0,13.0,127.0,33.0,870.0,237.0,216.0,107.0,5176.0,1.0,18.0,5.0
11366.0,2995.0,339.0,11.0,95.0,17.0,5969.0,197.0,225.0,166.0,3472.0,1.0,29.0,2.0
11367.0,3001.0,73.0,10.0,42.0,0.0,6245.0,232.0,221.0,121.0,3223.0,1.0,29.0,2.0
11368.0,2686.0,67.0,8.0,430.0,4.0,1673.0,228.0,224.0,129.0,5993.0,1.0,12.0,2.0
11369.0,3021.0,96.0,14.0,85.0,13.0,6339.0,241.0,219.0,105.0,3144.0,1.0,29.0,2.0
11370.0,2837.0,358.0,7.0,234.0,85.0,3486.0,209.0,227.0,156.0,5999.0,1.0,12.0,1.0
11371.0,2742.0,56.0,3.0,108.0,7.0,2635.0,222.0,232.0,146.0,6600.0,1.0,12.0,2.0
11372.0,2502.0,45.0,6.0,270.0,21.0,875.0,222.0,227.0,141.0,4716.0,1.0,18.0,2.0
11373.0,2806.0,318.0,13.0,30.0,3.0,4722.0,186.0,228.0,182.0,4819.0,1.0,30.0,2.0
11374.0,2525.0,151.0,5.0,295.0,43.0,1273.0,226.0,240.0,148.0,4763.0,1.0,18.0,2.0
11375.0,2985.0,90.0,11.0,301.0,23.0,5773.0,237.0,223.0,116.0,3833.0,1.0,29.0,2.0
11376.0,3064.0,167.0,6.0,60.0,-8.0,6766.0,225.0,242.0,151.0,2952.0,1.0,29.0,2.0
11377.0,2975.0,173.0,24.0,134.0,30.0,5843.0,227.0,244.0,136.0,3863.0,1.0,30.0,2.0
11378.0,2656.0,128.0,16.0,108.0,37.0,1667.0,245.0,228.0,107.0,5215.0,1.0,29.0,2.0
11379.0,2968.0,52.0,11.0,0.0,0.0,6177.0,226.0,216.0,123.0,3577.0,1.0,30.0,1.0
11380.0,2900.0,2.0,20.0,474.0,108.0,4478.0,187.0,197.0,143.0,5254.0,1.0,29.0,1.0
11381.0,2900.0,70.0,25.0,108.0,0.0,5460.0,237.0,182.0,62.0,4288.0,1.0,29.0,2.0
11382.0,2513.0,342.0,9.0,0.0,0.0,1347.0,201.0,226.0,164.0,4444.0,1.0,16.0,2.0
11383.0,2945.0,4.0,7.0,30.0,6.0,5947.0,211.0,227.0,153.0,3872.0,1.0,24.0,1.0
11384.0,3080.0,164.0,20.0,454.0,46.0,5622.0,234.0,241.0,128.0,1595.0,1.0,29.0,2.0
11385.0,2896.0,294.0,24.0,180.0,82.0,5114.0,147.0,227.0,216.0,4744.0,1.0,24.0,1.0
11386.0,2653.0,101.0,8.0,150.0,42.0,1831.0,235.0,229.0,126.0,4812.0,1.0,12.0,2.0
11387.0,2834.0,109.0,12.0,67.0,10.0,5418.0,241.0,226.0,113.0,4546.0,1.0,29.0,1.0
11388.0,2582.0,10.0,8.0,300.0,28.0,1318.0,211.0,224.0,149.0,4202.0,1.0,18.0,2.0
11389.0,2620.0,1.0,12.0,153.0,31.0,1693.0,203.0,217.0,152.0,4427.0,1.0,29.0,2.0
11390.0,3103.0,207.0,11.0,297.0,49.0,6083.0,213.0,250.0,171.0,2140.0,1.0,29.0,2.0
11391.0,3093.0,258.0,8.0,30.0,0.0,6194.0,201.0,245.0,182.0,2405.0,1.0,29.0,1.0
11392.0,2834.0,54.0,6.0,134.0,16.0,3503.0,224.0,226.0,137.0,6390.0,1.0,29.0,2.0
11393.0,2646.0,2.0,17.0,277.0,49.0,1610.0,194.0,205.0,146.0,4311.0,1.0,29.0,2.0
11394.0,2738.0,26.0,12.0,30.0,3.0,2761.0,214.0,214.0,134.0,5497.0,1.0,20.0,2.0
11395.0,2715.0,53.0,5.0,234.0,34.0,2322.0,223.0,229.0,142.0,4943.0,1.0,12.0,2.0
11396.0,3031.0,213.0,16.0,376.0,20.0,5791.0,205.0,253.0,181.0,2190.0,1.0,29.0,2.0
11397.0,2978.0,149.0,23.0,319.0,134.0,6018.0,243.0,232.0,105.0,4176.0,1.0,30.0,2.0
11398.0,3037.0,45.0,12.0,541.0,3.0,6508.0,223.0,214.0,123.0,3578.0,1.0,29.0,1.0
11399.0,2502.0,357.0,9.0,323.0,24.0,671.0,206.0,224.0,156.0,3666.0,1.0,18.0,5.0
11400.0,3054.0,3.0,25.0,124.0,36.0,5010.0,178.0,183.0,136.0,1972.0,1.0,29.0,1.0
11401.0,2883.0,68.0,9.0,0.0,0.0,4384.0,230.0,221.0,124.0,5917.0,1.0,20.0,2.0
11402.0,2703.0,312.0,12.0,95.0,32.0,2132.0,186.0,231.0,184.0,4543.0,1.0,12.0,2.0
11403.0,2712.0,66.0,15.0,212.0,1.0,1641.0,233.0,210.0,105.0,4213.0,1.0,29.0,2.0
11404.0,3159.0,118.0,21.0,446.0,102.0,4710.0,250.0,216.0,83.0,1784.0,1.0,29.0,1.0
